word,sentence,wakati
ばたばた,"朝 から ばたばた とる ー むめ ー きん ぐ の 方々 が うるさく 
",1
ばたばた,"帰り に えれ べ ー た ー 待ち を し て いる 横 で 
",0
ばたばた,"私語 で わ ー わ ー と 話し し て い て 
",0
ばたばた,"しまいに 私 の 前 に 来 て 
",0
ばたばた,"えれ べ ー た ー 横 の 鏡 で 
",0
ばたばた,"髪 など を 治し 始める 始末 ', 
",0
ばたばた,"ち ぇくあうとは 最長 11 : 00 だ が 8 : 00 頃 から 廊下 は ばたばた 、 通路 は ごみ の 荷物 が 全開 で 待機 中 ', 
",1
ばたばた,"れ す とら ん の すたっ ふ は 一生懸命 ばたばた 頑張っ て い た が 、 人手 が 足り ない の か 数少ない おかず さえ 補充 さ れ て なく 何 を 食べ て 良い か 分から ない ', 
",1
ばたばた,"夜 に なる と 女性 複数 が 大笑い し ながら 何 度 も ばたばた と 走り回り 、 最後 に は 私 の 部屋 を どんと 突く 音 が ！ 流石 に 怖く なり 早々 に 内 鍵 を 確認 し て 寝 まし た ', 
",1
ばたばた,"ち ぇっくあうとして 南側 の 出入り口 から 出よ う と し たら 、 あ ぱ 関係 者 と 思しき １ ０ 人 くらい の 男女 が ばたばた と 入っ て き た ', 
",1
ばたばた,"と は いえ 一つ の 団体 、 一つ の 窓口 で 対応 し て 、 もう 一つ の 窓口 で 他 の すたっ ふ が 他 の 客 の 対応 を すれ ば いい もの を 、 最後 まで 3 人 の すたっ ふ が ばたばた と ', 
",1
ばたばた,"荷物 も ばたばた 靴 も 履い て 何 が 起き て いる の か 次 の あな うん す を 待っ て い ます が 長い こと 長い こと その間 に 取り返し が つか ない と 困る とど あ を 開け て みる 物 の 誰 も おら ず ', 
",1
ばたばた,"その ため \ u 3000 朝 ばたばた し た ', 
",1
ばたばた,"それ と 上下 階 隣室 特定 出来 ませ ん でし た が 周囲 の 部屋 が とにかく うるさい ！ ！ 日 中 なら ともかく 真夜中 ～ 早朝 に どんどん ばたばた さ れ て 今回 は 最悪 な 滞在 でし た ', 
",1
ばたばた,"日 が 無かっ た ので ばたばた と 決め て しまい まし た が 、 もう少し 口こみ など を 見 て 判断 す べき でし た ', 
",1
ばたばた,"る ー むく り ー に ん ぐ の 方 は 同じ 階 で ばたばた し てる し 、 最後 が とても 残念 でし た ', 
",1
ばたばた,"部屋 の 変更 を 申し出れ ば よかっ た の です が 、 荷物 を 広げ た 後 で 、 その後 の 予定 も あっ て ばたばた し て い た ので 、 べ っ ど を つけ て ３ 人 で 寝る こと に し 、 そのまま 宿泊 し まし た 
",1
がらがら,"え あこ ん を 付ける と ずっと がらがら うるさい ', 
",1
がらがら,"しかも 、 だめ 元 で 満車 と 言わ れ た 駐車 場 に 行っ たら がらがら だっ た ', 
",1
がらがら,"空港 まで のばす が 無料 と あっ た ので そちら の ほてる を 使っ た のに 9 時 15 分 に ち ぇっくあうとし 20 分 のばす に 乗り たかっ た ので 『 20 分 のばす は どちら です か ?』 と ふろ ん と に 聞く と 『 次 は 40 分 のばす に なり ます 』 しか しば す 乗り場 に いく と 20 分 のばす は がらがら で ちゃんと 20 分 に 出発 し まし た ', 
",1
がらがら,"がらがら な のに なんで こんな 部屋 を あてがう の か ', 
",1
がらがら,"けど 、 宿 側 で ふろ あ を 分ける とか そういう 配慮 が 、 せめて がらがら の 平日 くらい あっ て も いい の で は ない か ？ いま も わ ー わ ー と 意味 の 分から ない やりとり が 廊下 で 続い て い ます ', 
",1
がらがら,"しかし 、 現地 に 着い て みる と 、 隣接 駐車 場 は がらがら な のに 、 駐車 場 の 管理 人 の 人 から 満車 な ので 、 近く の ぱ ー きん ぐ に 行っ て 下さい と 言わ れ まし た ', 
",1
がらがら,"当然 時間 が 早かっ た ため に 平地 の ほう は がらがら ', 
",1
がらがら,"食中毒 事件 の 直後 の せい か 、 館内 、 各 れ す とら ん 、 駐車 場 がらがら ', 
",1
がらがら,"この へん は 、 地域 一 番 の し て ぃほてるなので 、 宿泊 料 に 上乗せ し て でも 、 無料 に す べき で は ？\ u 3000 駅 からす ー つけ ー す を がらがら と 引きずり 、 べ び ー か ー も ある と 意外 に 距離 が あり 、 少し きつい （ 10 分 程度 ） ', 
",1
がらがら,"今回 、 母親 が 上京 し た ので 、 自宅 近く で 高層 から の 絶景 の 部屋 を 予約 ！ 夕食 も 最上階 のれ す と らん で 夜景 を 観 ながら ふれん ちの こ ー す を 堪能 ！ の 予定 が 、 最悪 なれ す と らん 職員 達 、 何 回 も お 水 ください ！ と 言っ て も 、 はい ！ と 返事 し て 、 速攻 忘れ てる の か 、 ぼーっと 突っ 立っ てる ！ 客 は 3 組 程 で がらがら 状態 ！ 仕方 なく 違う 女性 に お 水 ください ！ と 言う と 、 また 、 はい ！ と 言っ て 速攻 忘れ 、 今度 は 職員 同士 で ぺちゃくちゃ 雑談 が 始まっ た ！ せっかく の 食事 が 不味く なり まし た ！ 最後 は お 会計 で 、 随分 高い な ？ と 思っ て 、 れ し ー と 確認 する と … 頼ん で も い ない 名前 が ？ れ じ か うん た ー に 戻り 、 頼ん で い ない 物 が 入っ てる ！ と 話す と れ じ で 会計 担当 し た 店長 らしき 男性 に 話し に 行き 、 間違え た その 男性 が 謝罪 する で も なく 、 物忘れ の 酷い あ ほな 女性 が お金 を 返金 ！ 後で 考え たら 、 税 抜き 価格 のみ の 返金 でし た ！ 最後 の 最後 まで 本当に 感じ 悪く さ れ 、 気分 の 悪い で ぃ なー と なり まし た ！ 客 を 何 だ と 思っ て いる の か ？ 接 遇 が なっ て ない ！ ', 
",1
がらがら,"休日 に も 関わら ず 、 がらがら で 日本人 客 が 少ない 理由 が 分かっ た この 値段 設定 で は 私 は 二度と びゅっふぇれすとらん 
",1
がらがら,"ら ・ べら ん だ を 使う こと は ない と 思う ', 
",0
がらがら,"ふろ ん とも がらがら な のに 待たさ れ 、 結果 自動 ち ぇっくいんだし ', 
",1
がらがら,"今 まで に 止まっ た ほてる で 一番 狭い 部屋 な のに ， 非常 に 高い の が とても 残念 ． また 見た目 は 綺麗 に 清掃 さ れ て い た が ， だに あれる ぎ ー を 持つ 私 に は 十分 で は なかっ た ． 大 浴場 も 混雑 し すぎ で ， ゆっくり 入る の は 不可能 時間 によって はえれ べ ー た ー が なかなか 来 ない 上 に ， 来 て も 満員 で 乗れ ず ， 非常 に いらいら し た ． 朝食 は ， 内容 は 充実 し て い て おいしかっ た が ， 交通 整理 が 悪く ， 入り口 付近 の さら だ ば ー で 長蛇 の 列 奥 の ご飯 や ぱんこ ー なー 付近 は がらがら で ， 人 によって は 時間 の 無駄 に なっ て い た ． ', 
",1
がらがら,"反対 側 半分 は 誰 も 使っ て おら ず がらがら ', 
",1
がらがら,"ろ っ か ー が 宿泊 者 用 と 一般 用 に 分け られ て て 、 一般 用 は 誰 も 使っ て い なく て がらがら ', 
",1
がらがら,"立 駐 は 車 高 155 CM まで ・ ・ は いる ー ふ は × と 確か に 書い て あり まし た が 、 の ー ま るる ー ふ で も 今時 そんな 車 高 の 車 なんて 数える 程 しか 存在 し ませ ん ・ ・ ・ 当然 、 立 駐 は がらがら ・ ・ ・ です ・ ・ ・ よ ね ？ ・ ・ ・ 荷物 を ろ び ー に 預かり 、 隣接 の 平地 駐車 場 を 教え て 頂く も ・ ・ ・ 閉鎖 ', 
",1
がらがら,"最近 の ほてる に は 珍しく 加湿 器 の 用意 すら 無く 、 喉 がらがら に なり まし た ', 
",1
がらがら,"壁 薄い え あこ ん が 集中 管理 に する なら 加湿 器 は 必需 品 
",0
がらがら,"のど 
",0
がらがら,"がらがら べ っ どの 長 さ が 足り ない って … … ある ？ 身長 180 cm で 足首 出る 掛け布団 も 短い し ', 
",1
がらがら,"混ん で いる 状況 なら 納得 し た の です が 、 がらがら の 店内 と 、 待ち客 が いる わけ で も ない 状況 で の 理不尽 な 言 に 少々 あきれ て しまい まし た ', 
",1
がらがら,"他 が いっ ぱいなのにがらがらなのは 納得 
",0
ぎりぎり,"物凄い 並ん で い て 1 時間 近く 待っ て 、 ようやく 自分 の 番 が 来 たら 横 幅 が ぎりぎり 入ら ない と 言わ れ 別 の 場所 へ と はじき出さ れ た ', 
",1
ぎりぎり,"荷物 が 大きく 階段 が 使え なかっ た 為 、 時間 ぎりぎり だ と 危なかっ た です ', 
",1
ぎりぎり,"ふろ ん と の 方 の 対応 も 冷たく て よく なかっ た し 、 朝 の 込み 合う 時間 帯 に ふろ ん と が 1 人 で 対応 し て ち ぇっくあうとの 列 が でき て 送迎 ば す に ぎりぎり に なっ て しまっ たり し まし た し 、 二度と 利用 し たい と は 思い ませ ん ', 
",1
ぎりぎり,"ち ぇっくあうとが 朝 6 時 前 で 飛行機 の 時間 も あり 朝 ごはん が 食べ れ ず に ぱん が 貰える の だ が 時間 ぎりぎり だっ た の か 、 ぱん を 貰お う と ばけ っと に 残っ て いる ので 取ろ う と し たら ふろ ん と の 方 が もう あり ませ ん ので と 言っ て 取ろ う と し てる の を 遮っ て にらま れ た ', 
",1
ぎりぎり,"しん ぐる 一 泊 で 利用 し まし た ！ ただ 宿泊 する だけ でし たら 
",0
ぎりぎり,"し ゃとるばすも 出 て いる ので 便利 だ と 思い ます ！ 大鳥居 駅 出 て すぐ で わかり やすい し 、 ば す 乗り場 も 隣り の 東横 いん 1 の 目 の 前 な ので わかり すく 近い ので ち ぇっくあうとぎりぎりになっても 大丈夫 でし た ！ ただ 、 飛行機 など の 疲れ で 
",0
ぎりぎり,"16 時 まで ち ぇっくいんを 待つ の は 
",0
ぎりぎり,"しんどい です ねぇ (＞＜) それなら ちょうど いい 時間 の し ゃとるばすがあればと 思う ', 
",0
ぎりぎり,"Ｐ も 事前 の 案内 不足 、 た わ ー Ｐ だっ た ので 一寸 大きめ のみ に ばん で 行っ た 為 、 ぎりぎり せ ー ふ （ た わ ー だ と 解っ て い たら 他 の ほてる に し て い た ）', 
",1
ぎりぎり,"ぎりぎり と は いえ 、 食事 の 時間 に 間に合っ て い た の に ほてる 側 の 都合 で 食事 を 取れ なかっ た の が とても 腑 に 落ち ませ ん ', 
",1
ぎりぎり,"先 に ち ぇっくいんできれば 良かっ た の です が 、 予定 の 時間 が ぎりぎり だっ た ので 「 22 時 に は 間に合わ ない ん です けど 何とか なり ませ ん か ？ 」 と 聞く と 「 申し訳 ござい ませ ん ', 
",1
ぎりぎり,"自分 より 後 に 来 た 人 は 何 も 残っ て い なく 帰っ て 行っ た 、 ぎりぎり の 時間 に 来 た から だ と は わかる が あれ は あんまり でし た ', 
",1
ぎりぎり,"ち ぇっくあうとぎりぎりでの 出発 （ 朝 10 時 ごろ ） を 想定 し て い た の です が 、 部屋 で くつろい で い た 9 時 から 、 尋常 じゃ ない 壁 を たたく 音 や 作業 音 で 部屋 に いる こと も でき ず 致し方 なく 部屋 を で まし た ', 
",0
ぎりぎり,"私 は ６ 時 50 分 に 行っ て 、 もう 準備 が でき て いる よう だっ た ので 係 の おばさん に 「 電車 の 時間 が ぎりぎり な ので ５ 分 でも 早く 開始 し て もらえ ませ ん か ？ 」 と 聞い たら 、 おばさん は ふろ ん と に きき に いっ て くれ た ', 
",1
